Location,J,I,Ld,Lv,Wa,Wp,Dd,Dv,In,Delta
E. Russia,17.3089,-5.38758,1.50971,1.16139,1.01833,0.645288,0.843355,1.73016,0.633259,0.119714
E. Russia,13.4017,-5.5934,1.1834,0.950214,0.846861,0.535257,0.533664,1.55041,0.586757,0.130873
E. Russia,11.5295,-5.65841,1.21093,0.780799,0.907209,0.621497,0.76246,1.52596,0.642404,0.107875
E. Russia,26.791,-9.1312,1.29387,0.978894,1.16763,0.820762,0.843213,1.36893,0.738736,0.12981
E. Russia,20.1943,-9.62354,1.09181,0.964571,0.918222,0.63305,0.818868,1.09886,0.494438,0.110568
E. Russia,19.5745,-9.7395,1.3246,0.935556,0.973645,0.753521,0.87234,1.67998,0.463678,0.108755
E. Russia,27.2412,-7.56006,0.929788,0.697782,0.675167,0.549339,0.660595,1.15552,0.449294,0.0749309
E. Russia,23.7603,-8.3423,1.81166,1.31262,1.18169,0.654384,0.967872,1.76341,0.641434,0.161343
E. Russia,2.21617,-4.28888,1.92494,1.6472,1.73045,1.58411,1.7246,2.20132,0.5644,0.15342
E. Russia,0.708828,-0.264112,1.52323,1.23726,1.40544,1.19138,1.03422,1.69466,0.481813,0.0731729
E. Russia,2.02134,-2.48292,2.46216,1.78927,1.88989,2.16693,1.71266,2.86635,0.387036,0.114334
E. Russia,16.8209,-11.6119,1.63767,1.25423,1.42938,1.03304,1.39031,1.07505,0.444296,0.1449
E. Russia,-0.0529746,-0.0529746,2.09853,1.66723,2.1582,1.79534,1.83416,2.11466,0.5674,0.16125
E. Russia,16.6893,-4.36614,3.2335,2.8657,2.2626,1.80096,3.52568,4.0115,0.939711,0.324201
E. Russia,8.55926,-4.00111,2.01702,1.95971,1.71753,1.28223,1.59444,2.13825,1.13419,0.282283
E. Russia,11.4552,-3.86765,3.70841,2.49981,2.57055,2.0667,2.43335,4.13559,1.72496,0.372738
E. Russia,14.5873,-7.1228,3.75053,2.60145,2.90913,2.26826,2.34082,3.67328,1.84621,0.309827
E. Russia,13.0645,-3.22627,3.60623,3.71305,2.90587,2.13643,2.33142,4.71035,1.85137,0.304808
E. Russia,11.6721,-4.44692,4.38343,3.53149,3.33332,2.74837,2.60311,5.57526,2.24855,0.148311
E. Russia,8.2858,-3.08745,2.18237,1.51848,1.56997,1.62599,1.58557,2.41905,1.27908,0.303868
E. Russia,11.4205,-5.11033,4.13197,3.12907,2.93987,2.28262,2.70292,4.49159,1.98688,0.52523
E. Russia,13.6396,-5.5474,1.61619,1.03687,0.98176,0.674963,1.07151,1.5778,0.548778,0.134714
E. Russia,11.1336,-3.7772,1.8008,1.21027,0.98108,0.629921,1.14765,1.63646,0.923224,0.086446
E. Russia,4.50617,-3.70515,1.7365,1.35661,0.867276,0.648595,1.09548,1.82195,0.496056,0.108358
E. Russia,19.34,-12.9348,1.17656,1.47623,0.941438,0.302417,0.97251,1.75799,0.455305,0.14754
E. Russia,9.25059,-5.77164,1.69801,1.07589,0.92954,0.687394,0.985563,1.51997,0.528313,0.125504
E. Russia,13.5545,-6.96761,2.9238,2.38042,1.52495,1.20445,1.67895,3.10836,0.920975,0.203666
E. Russia,8.07174,-7.88956,1.27536,0.914042,0.737984,0.493612,0.777781,1.20601,0.383823,0.0891658
E. Russia,4.89251,-4.44827,1.70584,1.18179,1.1084,0.874019,0.858253,1.8899,0.678652,0.0861108
E. Russia,17.939,-9.171,1.20112,1.07526,0.790187,0.404423,0.861245,1.28857,0.576169,0.0948133
E. Russia,14.3158,-7.11535,1.44522,1.38682,0.973966,0.498053,0.931801,1.91101,0.679553,0.159342
E. Russia,13.4138,-7.36709,1.91873,1.19086,1.19948,0.760072,0.700714,2.37373,0.576056,0.146369
E. Russia,14.8433,-9.06421,1.23238,0.977766,0.813221,0.429954,0.856138,1.60616,0.395852,0.132522
E. Russia,6.72748,-4.76048,1.33998,1.09436,0.913287,0.403578,1.3342,1.62728,0.504912,0.109194
E. Russia,17.3969,-3.0614,1.73592,1.13275,0.869755,0.670253,0.777027,1.92852,0.667806,0.120535
E. Russia,3.52817,-2.374,2.1391,0.953309,0.987162,0.8739,1.1783,2.01164,0.559726,0.145158
E. Russia,16.515,-2.8532,2.02519,1.21799,1.09586,0.986471,1.28075,2.17728,0.7586,0.154533
E. Russia,-6.22491,4.09801,1.78065,1.25683,0.953241,0.860643,1.09798,1.8774,0.866016,0.144683
E. Russia,2.51218,-1.82868,2.25668,1.59505,1.53792,1.23996,1.47516,2.57428,1.33237,0.0713029
E. Russia,8.11475,-4.93089,2.87706,1.5928,1.65109,1.36764,1.59155,2.76963,1.47037,0.0646473
E. Russia,-4.38257,2.73217,1.67574,1.04156,0.981672,0.956708,1.1394,1.61835,0.878531,0.059821
E. Russia,13.2347,-7.52192,3.55515,2.01105,2.11824,2.13824,2.31773,3.49409,1.91369,0.141977
E. Russia,7.49839,-4.27741,3.42485,2.25028,2.21193,2.12464,2.53585,3.61862,2.30531,0.103541
E. Russia,7.12365,-5.69805,3.50218,2.57521,2.44441,2.24153,2.14459,4.56977,2.50546,0.150525
E. Russia,2.74494,-2.01432,3.95279,2.76793,2.60691,2.44879,3.07993,4.16207,2.87183,0.232088
E. Russia,-0.94315,0.556589,3.03531,1.93551,1.92566,1.67445,1.75634,3.13437,1.71276,0.0871929
E. Russia,0.621622,0.302702,2.83322,1.79382,1.73442,1.67809,1.75653,3.02046,1.72961,0.135244
E. Russia,8.11905,-4.7339,2.97675,2.01617,2.12924,1.9215,2.10476,2.77794,1.9272,0.131174
E. Russia,0.387932,0.675236,2.93213,1.71552,1.52071,1.75561,2.15134,2.62286,1.87092,0.074236
E. Russia,1.61934,1.18359,1.99438,1.29595,1.18942,1.03661,1.55662,1.97256,1.37511,0.120239
E. Russia,0.308957,0.451692,4.00335,2.91398,2.69248,2.81037,2.64302,4.01567,2.27016,0.103706
E. Russia,6.82345,-3.01368,2.7195,2.05702,1.84323,1.68139,1.83832,3.00888,1.61228,0.0773511
E. Russia,2.27989,-2.09304,3.60726,2.67682,2.52992,2.24274,2.56986,3.6192,1.93893,0.183815
E. Russia,-0.129702,0.301626,3.09377,2.5332,1.83032,2.06588,2.34502,3.21166,1.77403,0.11356
E. Russia,-0.581487,0.763649,2.05344,1.46077,1.31876,1.24132,1.68573,1.76141,1.21593,0.0844227
E. Russia,6.61699,-3.34682,1.91479,1.32057,1.11247,1.17497,1.55414,1.87608,1.05635,0.121824
E. Russia,-2.56874,4.68123,2.4659,1.8524,1.686,1.65094,2.13772,2.35718,1.41338,0.173707
E. Russia,1.48597,-2.70363,2.30699,1.67831,1.58683,1.51875,1.93631,2.54283,1.68152,0.0772895
E. Russia,3.52373,-2.12943,2.73752,2.25293,1.89958,1.79895,2.38175,2.74184,1.59449,0.186149
E. Russia,3.40006,-3.80283,2.46589,1.70288,1.48632,1.39444,1.7596,2.64249,1.41862,0.0944875
E. Russia,4.05479,-3.48601,2.70426,1.94018,1.92815,1.90513,2.04017,2.70682,1.43947,0.162221
E. Russia,-3.93399,3.87316,1.12892,0.789919,1.26227,1.20775,0.941983,1.5546,0.363887,0.0759414
E. Russia,1.02982,2.54784,0.783957,0.579256,0.692652,0.608424,0.518066,0.795544,0.213831,0.0760272
E. Russia,32.3913,-23.3988,1.04518,0.958679,0.944951,0.664134,1.13385,1.11129,0.584979,0.124708
E. Russia,7.09558,-6.54531,2.03526,1.32459,1.31853,1.28018,1.47681,1.61716,1.04945,0.162973
E. Russia,10.5857,-10.7389,0.85781,0.62279,0.733467,0.525778,0.410337,1.15631,0.453312,0.0755701
E. Russia,20.1135,-7.52544,1.48395,1.08485,1.17236,0.987778,1.16765,1.51576,0.758993,0.17605
E. Russia,14.7408,-7.94352,1.0779,0.63404,0.754157,0.705044,0.502783,1.16495,0.478083,0.0790769
E. Russia,25.3309,-9.46232,0.693913,0.593582,0.532423,0.541521,0.55719,0.812496,0.312923,0.0605212
E. Russia,7.11335,-4.84552,1.09491,0.897046,0.92788,0.729024,0.641341,1.16008,0.68228,0.167316
E. Russia,9.32359,-2.32238,1.08449,0.602392,0.717281,0.663627,0.733156,0.958192,0.556259,0.115373
E. Russia,10.3857,-6.623,1.81997,1.25178,1.19617,0.880614,1.55448,2.26001,0.99884,0.112021
E. Russia,11.22,-3.8495,1.58944,1.10574,0.876915,0.765143,1.13153,1.72652,0.978518,0.135195
E. Russia,5.94802,-1.5371,1.57093,1.14374,0.827496,0.861923,1.04515,2.00222,0.876686,0.144296
E. Russia,-3.89929,4.57153,1.98743,1.31558,1.14072,1.21263,1.40061,1.7181,0.780293,0.140849
E. Russia,3.95987,-2.50841,2.04611,1.40687,1.40405,1.0512,1.14689,2.17351,1.12488,0.13735
E. Russia,7.49561,-5.94998,1.72584,1.18274,1.12262,0.974642,1.50339,1.66787,0.699066,0.138699
E. Russia,9.20032,-5.89135,1.62769,1.49183,1.03455,0.740583,1.42491,2.41316,1.0457,0.145952
E. Russia,-7.84957,6.79649,1.89406,1.38339,1.17463,1.2597,1.47053,1.72422,0.737495,0.114878
E. Russia,20.1049,-9.67506,0.890269,0.619011,0.571848,0.382764,0.813463,1.00743,0.45287,0.0973625
E. Russia,12.2775,-3.56154,1.78857,1.27929,1.00151,1.10415,1.3827,1.62808,0.665574,0.146316
E. Russia,15.7431,-10.2539,1.53377,1.00609,0.992167,0.851223,0.919948,1.85211,0.705854,0.165799
E. Russia,17.193,-8.62154,1.66284,1.18209,1.1532,0.88455,1.5684,2.13295,0.783207,0.133382
E. Russia,-5.02993,4.38318,1.99457,1.32868,1.17708,1.22604,1.02955,2.0725,0.740244,0.121117
E. Russia,19.7553,-3.47093,2.21847,1.41158,1.51137,1.1419,1.26287,3.39138,1.23156,0.175864
E. Russia,23.7727,-7.66499,1.54867,0.958803,0.926746,0.747616,1.22,1.8624,0.611265,0.124294
E. Russia,16.6725,-6.42757,0.931067,0.76388,0.635855,0.424761,0.692612,1.02265,0.47473,0.0869143
E. Russia,-7.75798,3.30797,1.88705,1.05034,0.924893,0.922464,0.939082,2.03426,0.867561,0.0942163
E. Russia,11.4737,-3.96966,2.38484,1.42831,1.51379,0.976531,2.01656,1.77771,1.11331,0.210924
E. Russia,17.1603,-7.20327,1.94383,1.45164,1.35509,1.16907,2.15803,2.33708,1.13453,0.121689
E. Russia,12.8522,-6.09287,1.76796,1.00535,1.34316,1.07077,1.38284,1.84992,0.890266,0.196351
E. Russia,16.3491,-5.85905,1.88317,1.21477,1.10898,0.954067,1.45305,2.54134,1.04044,0.212165
E. Russia,12.165,-5.7076,2.54144,2.53213,1.87595,1.31009,1.65253,2.81019,0.955386,0.327185
E. Russia,15.6142,-7.43049,1.87758,1.46515,1.36204,0.870527,1.34998,2.19256,0.699539,0.256035
E. Russia,9.44762,-6.11569,1.35923,1.04862,0.918385,0.702635,1.08671,1.49583,0.617217,0.140746
E. Russia,6.27034,-3.21993,1.72066,1.33201,1.04079,0.91592,1.11763,2.28043,0.672115,0.156531
E. Russia,1.89861,-1.3324,2.12,1.2182,1.22245,1.1649,1.52662,2.00633,1.01458,0.0833471
E. Russia,12.7313,-5.28119,1.94538,1.24643,1.46312,1.42103,1.33347,2.03704,0.78188,0.0496226
E. Russia,-4.84462,3.09378,2.56376,1.50051,1.42754,1.30864,1.65542,2.44562,1.47147,0.103871
E. Russia,7.81273,-4.88495,1.2034,0.831297,0.883895,0.82596,0.799615,1.26511,0.652832,0.0838133
E. Russia,1.41109,-2.0417,1.76723,0.986188,1.02764,1.05095,1.29249,1.5853,0.846573,0.0303404
E. Russia,2.16348,-1.8093,3.43984,2.35199,2.61498,2.49576,2.60335,3.40662,2.61308,0.0907369
E. Russia,10.2783,-6.20859,2.88827,2.121,2.00084,1.7621,2.1329,2.86278,1.71793,0.0695798
E. Russia,-1.98933,2.29134,2.0716,1.38044,1.33469,1.19432,1.3777,2.20021,1.33702,0.0731966
E. Russia,-2.97245,1.91969,2.44617,1.72131,1.50166,1.50323,1.98219,2.36576,1.44016,0.128162
E. Russia,9.42991,-6.92207,3.65824,2.38031,2.47685,2.42599,2.47624,3.81245,2.28185,0.226438
E. Russia,11.1955,-6.83411,2.07429,1.58869,1.46656,1.30235,1.7182,2.02051,1.1981,0.0634931
E. Russia,5.31553,-3.15338,2.59563,1.69574,1.52467,1.53884,1.86276,2.67073,1.57054,0.120008
E. Russia,6.42568,-3.4423,2.35026,1.4859,1.6085,1.55488,1.68427,2.44852,1.4566,0.175063
E. Russia,6.39436,-5.33516,2.87886,1.51118,1.57968,1.64637,1.90458,2.86607,1.61232,0.0839958
E. Russia,-3.47611,2.86527,2.46875,1.95361,1.31268,1.44308,1.87984,2.57674,1.57348,0.0993536
E. Russia,9.50063,-5.88606,3.49293,2.55995,2.41066,2.33222,2.63888,4.07564,1.78297,0.253173
E. Russia,-4.94316,3.2425,1.80827,1.07,1.20998,1.21053,1.33323,1.76285,1.00331,0.0814351
E. Russia,6.27418,-5.29622,2.30887,1.01556,1.27708,1.02707,1.42618,1.97852,1.02689,0.110403
E. Russia,12.3031,-3.65317,2.30308,1.48429,1.46046,1.09361,1.37086,2.41239,1.02154,0.0766578
E. Russia,12.2175,-6.31016,3.55773,2.15233,2.14001,1.53538,2.21754,3.36728,1.40952,0.155125
E. Russia,9.66287,-4.84101,3.68231,1.88032,2.22451,1.6255,2.28141,3.46106,1.88793,0.139525
E. Russia,20.7741,-6.68982,2.51028,1.71858,1.65674,1.24654,1.55508,2.64105,1.47759,0.204
E. Russia,14.2042,-5.42341,2.18059,1.51406,1.49837,1.14807,1.40589,2.32969,0.810218,0.10712
E. Russia,3.32368,-4.83121,2.26343,1.78381,1.57231,1.34565,1.64573,2.50658,1.31659,0.195911
E. Russia,2.2812,-3.55994,1.78445,1.25,1.03383,0.951799,1.48437,1.87586,0.298817,0.18816
E. Russia,-0.870653,0.585062,1.21671,0.884069,0.928696,0.87642,0.839832,1.19992,0.383017,0.10214
E. Russia,6.62712,-4.80664,1.37443,0.89974,0.798722,0.640694,1.18126,1.52081,0.657242,0.123978
E. Russia,-0.528713,1.60409,1.09674,0.871233,0.654678,0.816777,0.713947,0.874145,0.187435,0.103319
E. Russia,14.0214,-9.53893,1.24804,1.09749,1.03208,0.778805,0.884972,1.57601,0.572075,0.0691839
E. Russia,-0.438611,1.49322,1.0932,1.02144,0.911628,0.948142,0.746003,1.67251,0.29718,0.0682136
E. Russia,23.3488,-16.8213,1.222,0.78661,1.11428,0.901397,0.873127,0.951521,0.398108,0.0855043
E. Russia,1.06458,1.11785,0.868944,0.636642,0.624139,0.576392,1.03265,1.39461,0.41536,0.0743112
E. Russia,-2.42389,2.81379,0.871164,0.639325,0.586597,0.636425,0.971701,0.889194,0.249655,0.0727805
E. Russia,5.59774,-4.62442,1.71176,1.12099,1.14461,0.854248,0.854208,1.76719,0.680801,0.0784053
E. Russia,16.7252,-8.65566,1.24069,1.06017,1.06487,0.8525,1.04276,1.40891,0.645137,0.0894878
E. Russia,11.2094,-6.85709,1.42753,0.894525,0.96867,0.822528,0.702512,1.06904,0.347091,0.103823
E. Russia,10.7606,-6.75742,1.39299,0.963048,0.945383,0.800011,1.121,1.47486,0.667828,0.116994
E. Russia,-2.22078,0.312348,1.21727,0.844796,0.81817,0.710136,1.22989,1.42248,0.44178,0.0994849
E. Russia,3.75301,-0.786864,1.57931,0.896978,1.02254,1.14705,1.02328,1.48549,0.627017,0.0911913
E. Russia,-0.701366,1.78263,1.15584,0.843378,0.749781,0.716046,0.85308,1.10016,0.284472,0.104118
E. Russia,-4.96537,4.28782,1.43421,0.930317,0.819669,1.03765,1.04661,1.48454,0.709349,0.0946407
E. Russia,9.37449,-7.32975,1.23613,0.929818,0.983665,0.605021,0.866222,1.34758,0.66035,0.0797511
E. Russia,-5.24284,6.35665,1.52639,0.995659,1.02471,0.737104,0.822971,1.58044,0.696013,0.187527
E. Russia,13.21,-5.47254,1.61004,0.937533,1.03642,0.735583,0.917948,1.70558,0.870391,0.1299
E. Russia,9.60111,-6.16454,1.35618,0.900762,0.842619,0.742305,0.936953,1.60642,0.618258,0.179621
E. Russia,8.31373,-4.87444,2.17268,1.15775,1.27199,1.04572,1.09321,2.06006,0.761004,0.15656
E. Russia,-4.94725,2.99622,1.7622,0.981172,0.990645,1.04044,0.996344,1.70705,0.882191,0.0576729
E. Russia,5.15115,-5.01616,2.1955,1.66946,1.56334,1.22187,1.42563,2.4147,1.25749,0.0683167
E. Russia,5.33108,-4.52217,2.00492,1.40292,1.27431,1.10891,1.22751,2.12861,0.96021,0.0577828
E. Russia,-7.26284,3.87955,1.53988,1.04779,0.996297,0.906312,0.998775,1.67046,0.793674,0.0465712
E. Russia,3.67372,-4.18502,1.89671,1.22059,1.20893,1.02937,1.32052,1.73215,0.953843,0.0493922
E. Russia,-6.41973,4.34281,1.70715,1.03072,1.05169,0.969267,0.999201,1.94938,0.874287,0.0861565
E. Russia,-6.18789,4.39142,1.9269,1.19843,1.11994,1.08614,1.30869,2.01644,1.02864,0.111431
E. Russia,-5.41033,1.64599,2.38817,1.7104,1.53017,1.32352,1.75787,2.47012,1.25431,0.0990819
E. Russia,-1.77354,3.25045,2.09205,1.35054,1.37323,1.19914,1.23938,2.26488,1.16343,0.149998
E. Russia,10.9808,-3.9463,1.74735,1.42395,1.09697,0.993128,1.24976,1.91515,0.889558,0.0322699
E. Russia,3.41816,-0.979906,1.46581,0.858973,0.847249,0.787255,1.05561,1.38255,0.786276,0.108218
E. Russia,-3.72306,2.52836,1.09537,0.810647,0.653121,0.619848,0.860644,1.12352,0.633295,0.044988
E. Russia,-0.409489,0.922731,0.771227,0.509335,0.45324,0.437443,0.533208,0.773931,0.412188,0.0341291
E. Russia,-8.53024,4.68555,0.61688,0.485101,0.393033,0.305142,0.378554,0.762983,0.315351,0.0190384
E. Russia,-8.60777,4.66702,0.697004,0.478776,0.38923,0.386545,0.468361,0.756425,0.346805,0.0298752
E. Russia,-4.89201,2.91214,0.704573,0.57567,0.435968,0.428034,0.46811,0.839772,0.416875,0.0207564
E. Russia,6.01711,-3.16249,0.735953,0.565874,0.482874,0.415999,0.51826,0.796889,0.427108,0.0257986
E. Russia,-2.89976,3.30801,0.953237,0.665504,0.598077,0.57251,0.620988,1.01625,0.604296,0.0321043
E. Russia,-5.78239,3.11084,1.09871,0.61194,0.598072,0.563306,0.58716,1.18209,0.514033,0.0456962
E. Russia,0.137781,-0.886157,0.983619,0.658411,0.604411,0.627593,0.712924,0.988787,0.573472,0.0319564
E. Russia,-2.17202,3.45849,1.0885,0.812844,0.618125,0.572744,0.698709,1.19964,0.519976,0.0389599
E. Russia,3.72178,-1.77589,1.15092,0.89235,0.719679,0.650522,0.74862,1.35769,0.619994,0.0422437
E. Russia,-3.97873,3.59575,1.25167,0.870203,0.725689,0.66771,0.795191,1.34882,0.5929,0.0372291
E. Russia,9.17702,-2.89889,1.2775,0.970283,0.742144,0.644892,0.923909,1.33847,0.678503,0.0219052
E. Russia,11.0858,-4.06436,1.20634,1.0196,0.888205,0.6867,0.904716,1.39444,0.633008,0.027053
E. Russia,12.7967,-7.05193,1.47359,1.35625,1.31082,0.819566,1.31066,1.62709,0.495047,0.0921749
E. Russia,7.48146,-9.10605,1.38271,1.05437,1.18476,1.00782,0.862853,1.81112,0.753192,0.126339
E. Russia,12.0428,-7.65516,1.73326,1.65812,1.45507,1.1285,0.910944,2.10869,0.791222,0.141108
E. Russia,-6.6183,4.152,1.71553,1.33514,1.33518,1.29331,1.04821,1.68668,0.71769,0.135872
E. Russia,-6.93045,4.57967,1.45077,1.21617,1.0135,1.08551,0.763542,1.48235,0.500503,0.118268
E. Russia,11.7503,-7.43308,1.96403,1.27785,1.24868,1.11208,0.957854,2.22472,0.741005,0.178839
E. Russia,5.82606,-3.4846,1.4096,1.09517,1.04659,1.01435,0.784685,1.55523,0.549336,0.0944921
E. Russia,22.8544,-14.3959,1.52758,1.34036,1.34467,0.965631,0.906413,1.96604,0.629333,0.134905
E. Russia,11.4103,-5.64374,2.641,1.45037,1.78478,1.55297,1.42329,2.65847,1.18794,0.189752
E. Russia,18.6933,-5.45221,1.92749,1.35526,1.45711,1.14592,1.33357,1.84853,0.781761,0.184063
E. Russia,-4.68444,1.14812,1.05148,0.898421,0.873856,0.757249,0.829074,1.28592,0.5862,0.114825
E. Russia,-8.02117,2.65882,2.10988,1.54075,1.12797,1.1539,1.58501,1.978,1.09965,0.143749
E. Russia,9.52324,-2.41969,2.6962,1.82114,1.55456,1.49003,1.68001,2.91424,1.31563,0.174029
E. Russia,-5.18781,3.7924,1.94216,1.06141,0.890637,0.92535,1.29736,1.85947,0.95901,0.0941154
E. Russia,2.5448,-0.421237,2.53509,1.66128,1.47321,1.2013,1.65913,2.81783,1.28303,0.0554051
E. Russia,-0.0113518,-0.648843,3.60687,2.23291,1.90837,1.7119,2.42737,3.53414,1.81549,0.144719
E. Russia,7.25839,-4.007,3.52747,2.18005,1.77868,1.46655,2.39072,3.63351,1.47796,0.117019
E. Russia,2.17411,-2.3841,2.97345,2.13638,1.74545,1.47733,1.89282,2.66822,1.2966,0.110001
E. Russia,-1.37616,1.66745,2.50989,1.60739,1.37909,1.11142,1.75691,2.64015,1.16801,0.116516
E. Russia,7.58444,-4.73057,2.60598,1.52196,1.58899,1.28512,1.89349,2.24002,1.23251,0.1844
E. Russia,8.74454,-4.88185,4.35795,2.339,2.25959,1.9509,3.04955,3.90886,2.24349,0.0818663
E. Russia,7.24637,-4.37098,4.41197,2.43633,2.12335,1.64623,2.57832,4.36073,1.5419,0.194098
E. Russia,4.55497,-2.78406,2.51064,1.51318,1.30631,1.1004,1.48433,2.40863,1.1089,0.145143
E. Russia,7.35333,-4.6625,3.96461,2.8495,2.43085,2.25693,2.93921,4.5538,1.97225,0.156107
E. Russia,0.219103,-0.335984,4.57747,2.39033,2.22953,2.10481,2.75618,4.33151,2.10896,0.159336
E. Russia,1.2489,-0.361512,4.48832,3.15441,2.51593,2.14716,2.41405,4.98443,1.20896,0.157714
E. Russia,7.72287,-1.33294,3.04853,2.28184,1.65388,1.51924,1.67461,2.39367,1.1169,0.183326
E. Russia,8.84622,-5.73305,1.565,0.737449,0.774468,0.846521,0.897138,1.40853,0.748114,0.146293
E. Russia,-4.25324,5.23925,2.01774,1.69456,1.32193,1.2612,1.26553,2.21204,0.9208,0.0815754
E. Russia,-3.86033,2.79014,2.07992,1.16065,1.14511,1.21497,1.43196,1.94567,0.994538,0.0795501
E. Russia,-7.07385,5.29521,2.62776,1.77136,1.30559,1.51591,1.72372,2.72053,1.33227,0.171221
E. Russia,6.39521,-4.10831,4.0049,2.65076,2.09049,1.98844,2.41504,4.25638,1.82837,0.227116
E. Russia,-8.24312,3.90618,4.18352,2.99672,2.41529,2.18179,2.74601,4.89957,2.07714,0.71152
E. Russia,12.0732,-5.98701,2.21116,2.33651,1.53604,0.902353,2.05978,2.5412,0.757598,0.220793
E. Russia,6.79475,-4.49789,1.23271,1.04937,0.917836,0.938782,0.880686,1.37943,0.527216,0.11991
E. Russia,1.69301,-2.06754,1.66865,0.76021,0.958899,1.03868,1.07547,1.40216,0.494992,0.0801066
E. Russia,-3.06296,2.68052,1.40496,0.825872,0.961586,0.890674,0.811771,1.22948,0.621387,0.119006
E. Russia,10.3575,-5.16662,2.03166,1.49611,1.46933,1.32547,1.48725,2.08314,0.901626,0.184878
E. Russia,0.196522,1.26447,2.01998,1.31491,1.25895,1.31258,1.16467,1.76397,0.598882,0.167402
E. Russia,-4.8531,2.61955,1.5,1.03719,1.19043,1.00868,1.12658,1.68189,0.721657,0.101635
E. Russia,8.90225,-5.18904,1.33508,1.01414,1.06051,0.939678,1.04956,1.40766,0.807606,0.130194
E. Russia,16.2951,-11.0991,0.810354,0.647381,0.774449,0.608093,0.556083,0.967315,0.465606,0.125858
E. Russia,2.02675,-1.31428,1.26439,0.963045,0.962772,0.935778,0.873157,1.42526,0.65298,0.14631
E. Russia,23.9502,-9.15422,1.19658,1.02325,1.0247,0.74216,0.92176,1.54289,0.549287,0.105047
E. Russia,11.2785,-5.20737,1.66109,1.20223,1.19995,1.30558,1.13807,1.72273,0.693458,0.15462
E. Russia,-6.81946,3.11012,1.64981,0.933993,0.924106,1.00971,1.32466,1.73545,0.983113,0.115935
E. Russia,11.4021,-6.7657,2.76261,1.70043,1.69421,1.36898,1.62473,2.19589,0.749496,0.170649
E. Russia,12.9248,-5.75706,3.60796,3.0099,2.69564,2.08665,2.47108,4.36926,2.02419,0.179103
E. Russia,17.007,-8.09965,3.26543,2.26644,2.15642,1.75718,1.81824,3.76729,1.60606,0.371197
E. Russia,16.1085,-3.57947,4.13114,3.40004,2.87719,2.64275,2.7467,5.39096,1.99546,0.4572
E. Russia,13.0736,-5.07594,3.76659,3.16486,2.67815,2.49103,2.63782,4.21444,1.97457,0.291095
E. Russia,15.6604,-4.8385,2.46528,2.20789,1.87205,1.51884,2.22983,2.63418,1.24036,0.19096
E. Russia,14.9104,-5.40137,2.16892,1.69321,1.40626,0.993706,1.4441,2.36972,0.751386,0.131569
E. Russia,0.319808,0.913175,1.86558,1.29789,1.11758,0.996201,1.44317,1.78595,0.541606,0.0885283
E. Russia,8.47822,-5.60891,2.69929,2.27376,1.88971,1.43853,1.82424,3.44579,1.21616,0.187064
E. Russia,1.25695,-0.270931,3.33224,2.53668,2.20345,1.85517,2.33548,3.83537,1.53411,0.32421
E. Russia,10.7315,-5.00074,2.46184,1.92221,1.7703,1.30019,1.63733,2.93702,0.989547,0.102842
E. Russia,6.35699,-1.5973,2.6613,2.21941,1.88405,1.40775,1.57244,3.70583,1.03299,0.0792475
E. Russia,4.92511,-4.44882,2.72368,2.04322,1.71741,1.33436,1.91969,2.95221,1.19,0.213431
E. Russia,13.1433,-4.77687,3.7484,2.38199,2.30488,2.07635,2.21812,4.16214,1.40301,0.176108
E. Russia,12.0117,-4.65026,2.44734,1.9254,1.65696,1.31237,1.94259,2.83544,1.3262,0.109887
E. Russia,6.75402,-3.96345,3.66567,2.18178,2.24327,1.96631,2.41456,3.86704,1.77137,0.167269
E. Russia,8.19086,-3.42063,3.27558,2.15488,1.95583,1.64369,2.25467,3.41448,1.3139,0.0908565
E. Russia,9.62427,-5.01975,4.02435,2.79215,2.28492,2.26237,3.17922,3.65597,1.77066,0.212838
E. Russia,6.01893,-3.74467,4.61499,3.2206,2.81683,2.47294,2.65394,4.46885,1.72949,0.294148
E. Russia,12.7045,-11.2164,3.19415,2.11366,2.3636,1.40209,2.36926,3.29526,1.29754,0.196668
E. Russia,10.2243,-5.57413,3.39239,1.86848,2.01787,1.64484,2.22406,3.22062,1.2219,0.225344
E. Russia,7.19076,-4.93743,3.52139,2.44381,2.42833,1.72637,2.28811,3.88081,1.43698,0.28738
E. Russia,10.0318,-4.49172,3.21462,2.05195,1.97301,1.61213,1.75259,3.54304,1.18231,0.124185
E. Russia,6.61825,-2.8681,3.76539,2.63834,2.30964,2.03811,1.70353,4.88043,1.53429,0.248327
E. Russia,6.47248,-4.51843,3.66321,2.09818,2.06864,2.0596,2.46938,3.82099,1.66549,0.306818
E. Russia,6.18174,-4.0197,3.43923,2.31638,2.13322,1.98371,1.88744,4.17019,1.67028,0.297753
E. Russia,4.88539,-3.46156,3.39167,1.9781,2.02531,1.98639,1.76158,3.94947,1.24733,0.335304
E. Russia,8.88121,-4.60226,3.24441,1.79528,1.92278,1.73264,1.70813,3.54527,1.30721,0.192748
E. Russia,7.93372,-5.71654,2.17587,1.44219,1.2862,1.12916,1.71672,2.06896,0.743955,0.0807365
E. Russia,5.80768,-3.37968,2.9118,2.30473,2.04905,1.62658,2.25603,3.41683,1.5638,0.25396
E. Russia,7.25709,-4.1057,4.21027,2.34457,2.4402,2.25616,2.38063,4.79074,1.85877,0.145078
